"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2002"	"2002"	"57 years"	"57"	174	60043	289.8
	"2002"	"2002"	"58 years"	"58"	180	55598	323.8
	"2002"	"2002"	"59 years"	"59"	202	51701	390.7
	"2002"	"2002"	"60 years"	"60"	181	49967	362.2
	"2002"	"2002"	"61 years"	"61"	208	47236	440.3
	"2002"	"2002"	"62 years"	"62"	212	46674	454.2
	"2002"	"2002"	"63 years"	"63"	204	42232	483.0
	"2002"	"2002"	"64 years"	"64"	252	41325	609.8
	"2002"	"2002"	"65 years"	"65"	238	39394	604.2
	"2002"	"2002"	"66 years"	"66"	253	38151	663.2
	"2002"	"2002"	"67 years"	"67"	288	37755	762.8
	"2002"	"2002"	"68 years"	"68"	308	35079	878.0
	"2002"	"2002"	"69 years"	"69"	341	34805	979.7
	"2002"	"2002"	"70 years"	"70"	339	32233	1051.7
	"2002"	"2002"	"71 years"	"71"	387	31599	1224.7
	"2002"	"2002"	"72 years"	"72"	423	31708	1334.0
	"2002"	"2002"	"73 years"	"73"	403	28805	1399.1
	"2002"	"2002"	"74 years"	"74"	471	27529	1710.9
	"2002"	"2002"	"75 years"	"75"	481	25397	1893.9
	"2002"	"2002"	"76 years"	"76"	478	24172	1977.5
	"2002"	"2002"	"77 years"	"77"	481	22601	2128.2
	"2002"	"2002"	"78 years"	"78"	483	20432	2363.9
	"2002"	"2002"	"79 years"	"79"	453	18505	2448.0
	"2002"	"2002"	"80 years"	"80"	508	16866	3012.0
	"2002"	"2002"	"81 years"	"81"	487	14845	3280.6
	"2002"	"2002"	"82 years"	"82"	545	14155	3850.2
	"2002"	"2002"	"83 years"	"83"	501	11364	4408.7
	"2002"	"2002"	"84 years"	"84"	483	10032	4814.6
	"2002"	"2002"	"85 years"	"85"	439	Not Applicable	Not Applicable
	"2002"	"2002"	"86 years"	"86"	493	Not Applicable	Not Applicable
	"2002"	"2002"	"87 years"	"87"	487	Not Applicable	Not Applicable
	"2002"	"2002"	"88 years"	"88"	457	Not Applicable	Not Applicable
	"2002"	"2002"	"89 years"	"89"	391	Not Applicable	Not Applicable
	"2002"	"2002"	"90 years"	"90"	370	Not Applicable	Not Applicable
	"2002"	"2002"	"91 years"	"91"	333	Not Applicable	Not Applicable
