"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2002"	"2002"	"64 years"	"64"	746	1131435	65.9
	"2002"	"2002"	"65 years"	"65"	752	1073097	70.1
	"2002"	"2002"	"66 years"	"66"	805	1058192	76.1
	"2002"	"2002"	"67 years"	"67"	830	1064068	78.0
	"2002"	"2002"	"68 years"	"68"	771	981106	78.6
	"2002"	"2002"	"69 years"	"69"	761	987351	77.1
	"2002"	"2002"	"70 years"	"70"	844	978995	86.2
	"2002"	"2002"	"71 years"	"71"	927	979452	94.6
	"2002"	"2002"	"72 years"	"72"	940	997815	94.2
	"2002"	"2002"	"73 years"	"73"	867	948338	91.4
	"2002"	"2002"	"74 years"	"74"	924	948244	97.4
	"2002"	"2002"	"75 years"	"75"	951	924736	102.8
	"2002"	"2002"	"76 years"	"76"	988	899159	109.9
	"2002"	"2002"	"77 years"	"77"	981	893289	109.8
	"2002"	"2002"	"78 years"	"78"	998	852413	117.1
	"2002"	"2002"	"79 years"	"79"	1003	799095	125.5
	"2002"	"2002"	"80 years"	"80"	1031	769357	134.0
	"2002"	"2002"	"81 years"	"81"	976	725072	134.6
	"2002"	"2002"	"82 years"	"82"	928	672556	138.0
	"2002"	"2002"	"83 years"	"83"	909	582764	156.0
	"2002"	"2002"	"84 years"	"84"	871	545663	159.6
	"2002"	"2002"	"85 years"	"85"	798	Not Applicable	Not Applicable
	"2002"	"2002"	"86 years"	"86"	744	Not Applicable	Not Applicable
	"2002"	"2002"	"87 years"	"87"	738	Not Applicable	Not Applicable
	"2002"	"2002"	"88 years"	"88"	643	Not Applicable	Not Applicable
	"2002"	"2002"	"89 years"	"89"	574	Not Applicable	Not Applicable
	"2002"	"2002"	"90 years"	"90"	470	Not Applicable	Not Applicable
	"2002"	"2002"	"91 years"	"91"	435	Not Applicable	Not Applicable
	"2002"	"2002"	"92 years"	"92"	392	Not Applicable	Not Applicable
	"2002"	"2002"	"93 years"	"93"	317	Not Applicable	Not Applicable
	"2002"	"2002"	"94 years"	"94"	242	Not Applicable	Not Applicable
	"2002"	"2002"	"95 years"	"95"	224	Not Applicable	Not Applicable
	"2002"	"2002"	"96 years"	"96"	149	Not Applicable	Not Applicable
	"2002"	"2002"	"97 years"	"97"	122	Not Applicable	Not Applicable
	"2002"	"2002"	"98 years"	"98"	97	Not Applicable	Not Applicable
