"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2000"	"2000"	"100+ years"	"100"	1674	Not Applicable	Not Applicable
	"2000"	"2000"	"Not Stated"	"NS"	14	Not Applicable	Not Applicable
"Total"	"2000"	"2000"			139379	18419074	756.7
	"2001"	"2001"	"< 1 year"	"0"	3626	296820	1221.6
	"2001"	"2001"	"1 year"	"1"	217	286195	75.8
	"2001"	"2001"	"2 years"	"2"	115	283697	40.5
	"2001"	"2001"	"3 years"	"3"	98	286757	34.2
	"2001"	"2001"	"4 years"	"4"	71	288310	24.6
	"2001"	"2001"	"5 years"	"5"	54	294497	18.3
	"2001"	"2001"	"6 years"	"6"	56	305951	18.3
	"2001"	"2001"	"7 years"	"7"	57	316041	18.0
	"2001"	"2001"	"8 years"	"8"	47	326149	14.4
	"2001"	"2001"	"9 years"	"9"	71	331842	21.4
	"2001"	"2001"	"10 years"	"10"	54	339019	15.9
	"2001"	"2001"	"11 years"	"11"	60	344500	17.4
	"2001"	"2001"	"12 years"	"12"	65	325901	19.9
	"2001"	"2001"	"13 years"	"13"	59	313981	18.8
	"2001"	"2001"	"14 years"	"14"	93	305065	30.5
	"2001"	"2001"	"15 years"	"15"	83	302312	27.5
	"2001"	"2001"	"16 years"	"16"	91	300014	30.3
	"2001"	"2001"	"17 years"	"17"	130	291547	44.6
	"2001"	"2001"	"18 years"	"18"	150	293502	51.1
	"2001"	"2001"	"19 years"	"19"	167	298131	56.0
	"2001"	"2001"	"20 years"	"20"	188	301431	62.4
	"2001"	"2001"	"21 years"	"21"	211	302896	69.7
	"2001"	"2001"	"22 years"	"22"	203	283892	71.5
	"2001"	"2001"	"23 years"	"23"	230	268008	85.8
	"2001"	"2001"	"24 years"	"24"	194	264045	73.5
	"2001"	"2001"	"25 years"	"25"	226	254872	88.7
	"2001"	"2001"	"26 years"	"26"	221	260185	84.9
	"2001"	"2001"	"27 years"	"27"	258	253195	101.9
	"2001"	"2001"	"28 years"	"28"	291	263100	110.6
	"2001"	"2001"	"29 years"	"29"	336	273287	122.9
	"2001"	"2001"	"30 years"	"30"	319	288905	110.4
	"2001"	"2001"	"31 years"	"31"	341	289179	117.9
	"2001"	"2001"	"32 years"	"32"	391	268151	145.8
	"2001"	"2001"	"33 years"	"33"	446	270796	164.7
	"2001"	"2001"	"34 years"	"34"	482	271445	177.6
	"2001"	"2001"	"35 years"	"35"	555	285590	194.3
	"2001"	"2001"	"36 years"	"36"	615	305261	201.5
	"2001"	"2001"	"37 years"	"37"	626	304020	205.9
	"2001"	"2001"	"38 years"	"38"	744	299425	248.5
	"2001"	"2001"	"39 years"	"39"	788	297516	264.9
	"2001"	"2001"	"40 years"	"40"	902	299265	301.4
	"2001"	"2001"	"41 years"	"41"	943	310660	303.5
	"2001"	"2001"	"42 years"	"42"	1019	293317	347.4
	"2001"	"2001"	"43 years"	"43"	1124	287623	390.8
	"2001"	"2001"	"44 years"	"44"	1149	284631	403.7
	"2001"	"2001"	"45 years"	"45"	1174	271899	431.8
	"2001"	"2001"	"46 years"	"46"	1246	270643	460.4
	"2001"	"2001"	"47 years"	"47"	1204	255540	471.2
	"2001"	"2001"	"48 years"	"48"	1272	241298	527.1
	"2001"	"2001"	"49 years"	"49"	1407	233050	603.7
	"2001"	"2001"	"50 years"	"50"	1435	230661	622.1
	"2001"	"2001"	"51 years"	"51"	1447	231014	626.4
	"2001"	"2001"	"52 years"	"52"	1516	212712	712.7
	"2001"	"2001"	"53 years"	"53"	1549	200740	771.6
	"2001"	"2001"	"54 years"	"54"	1541	191133	806.2
	"2001"	"2001"	"55 years"	"55"	1382	156894	880.8
	"2001"	"2001"	"56 years"	"56"	1507	157697	955.6
	"2001"	"2001"	"57 years"	"57"	1572	149018	1054.9
	"2001"	"2001"	"58 years"	"58"	1657	149133	1111.1
	"2001"	"2001"	"59 years"	"59"	1683	136317	1234.6
	"2001"	"2001"	"60 years"	"60"	1590	130205	1221.2
	"2001"	"2001"	"61 years"	"61"	1784	131538	1356.3
	"2001"	"2001"	"62 years"	"62"	1841	118924	1548.0
	"2001"	"2001"	"63 years"	"63"	1892	118589	1595.4
	"2001"	"2001"	"64 years"	"64"	2015	111685	1804.2
	"2001"	"2001"	"65 years"	"65"	2038	111793	1823.0
	"2001"	"2001"	"66 years"	"66"	2257	111807	2018.7
	"2001"	"2001"	"67 years"	"67"	2215	102185	2167.6
	"2001"	"2001"	"68 years"	"68"	2463	101219	2433.3
	"2001"	"2001"	"69 years"	"69"	2513	95330	2636.1
	"2001"	"2001"	"70 years"	"70"	2417	90507	2670.5
	"2001"	"2001"	"71 years"	"71"	2707	95375	2838.3
	"2001"	"2001"	"72 years"	"72"	2763	87108	3171.9
	"2001"	"2001"	"73 years"	"73"	2944	85352	3449.2
	"2001"	"2001"	"74 years"	"74"	3040	82410	3688.9
	"2001"	"2001"	"75 years"	"75"	3282	79313	4138.0
	"2001"	"2001"	"76 years"	"76"	3358	77599	4327.4
	"2001"	"2001"	"77 years"	"77"	3292	70349	4679.5
	"2001"	"2001"	"78 years"	"78"	3451	65942	5233.4
	"2001"	"2001"	"79 years"	"79"	3431	61470	5581.6
	"2001"	"2001"	"80 years"	"80"	3355	55886	6003.3
	"2001"	"2001"	"81 years"	"81"	3577	56216	6363.0
	"2001"	"2001"	"82 years"	"82"	3323	46693	7116.7
	"2001"	"2001"	"83 years"	"83"	3247	41756	7776.1
	"2001"	"2001"	"84 years"	"84"	3193	37357	8547.3
	"2001"	"2001"	"85 years"	"85"	3215	Not Applicable	Not Applicable
	"2001"	"2001"	"86 years"	"86"	3242	Not Applicable	Not Applicable
	"2001"	"2001"	"87 years"	"87"	3129	Not Applicable	Not Applicable
	"2001"	"2001"	"88 years"	"88"	2932	Not Applicable	Not Applicable
	"2001"	"2001"	"89 years"	"89"	2761	Not Applicable	Not Applicable
	"2001"	"2001"	"90 years"	"90"	2665	Not Applicable	Not Applicable
	"2001"	"2001"	"91 years"	"91"	2420	Not Applicable	Not Applicable
	"2001"	"2001"	"92 years"	"92"	2001	Not Applicable	Not Applicable
	"2001"	"2001"	"93 years"	"93"	1898	Not Applicable	Not Applicable
	"2001"	"2001"	"94 years"	"94"	1613	Not Applicable	Not Applicable
	"2001"	"2001"	"95 years"	"95"	1455	Not Applicable	Not Applicable
	"2001"	"2001"	"96 years"	"96"	1215	Not Applicable	Not Applicable
	"2001"	"2001"	"97 years"	"97"	972	Not Applicable	Not Applicable
	"2001"	"2001"	"98 years"	"98"	780	Not Applicable	Not Applicable
	"2001"	"2001"	"99 years"	"99"	586	Not Applicable	Not Applicable
	"2001"	"2001"	"100+ years"	"100"	1732	Not Applicable	Not Applicable
	"2001"	"2001"	"Not Stated"	"NS"	10	Not Applicable	Not Applicable
"Total"	"2001"	"2001"			140372	18692119	751.0
	"2002"	"2002"	"< 1 year"	"0"	3764	289527	1300.1
	"2002"	"2002"	"1 year"	"1"	199	296024	67.2
	"2002"	"2002"	"2 years"	"2"	122	286087	42.6
	"2002"	"2002"	"3 years"	"3"	80	283844	28.2
	"2002"	"2002"	"4 years"	"4"	81	287985	28.1
	"2002"	"2002"	"5 years"	"5"	63	289265	21.8
	"2002"	"2002"	"6 years"	"6"	56	294696	19.0
	"2002"	"2002"	"7 years"	"7"	56	306748	18.3
	"2002"	"2002"	"8 years"	"8"	55	316746	17.4
	"2002"	"2002"	"9 years"	"9"	64	327932	19.5
	"2002"	"2002"	"10 years"	"10"	69	337648	20.4
	"2002"	"2002"	"11 years"	"11"	66	339952	19.4
	"2002"	"2002"	"12 years"	"12"	76	347189	21.9
	"2002"	"2002"	"13 years"	"13"	70	327678	21.4
	"2002"	"2002"	"14 years"	"14"	82	314807	26.0
	"2002"	"2002"	"15 years"	"15"	85	307730	27.6
	"2002"	"2002"	"16 years"	"16"	103	304870	33.8
	"2002"	"2002"	"17 years"	"17"	129	301686	42.8
	"2002"	"2002"	"18 years"	"18"	157	294732	53.3
	"2002"	"2002"	"19 years"	"19"	154	295986	52.0
	"2002"	"2002"	"20 years"	"20"	186	298564	62.3
	"2002"	"2002"	"21 years"	"21"	205	302047	67.9
	"2002"	"2002"	"22 years"	"22"	224	301401	74.3
	"2002"	"2002"	"23 years"	"23"	214	283483	75.5
	"2002"	"2002"	"24 years"	"24"	199	267238	74.5
	"2002"	"2002"	"25 years"	"25"	219	264636	82.8
	"2002"	"2002"	"26 years"	"26"	244	253972	96.1
	"2002"	"2002"	"27 years"	"27"	255	260824	97.8
	"2002"	"2002"	"28 years"	"28"	251	252183	99.5
	"2002"	"2002"	"29 years"	"29"	339	262121	129.3
	"2002"	"2002"	"30 years"	"30"	332	274948	120.8
	"2002"	"2002"	"31 years"	"31"	359	288164	124.6
	"2002"	"2002"	"32 years"	"32"	415	290561	142.8
	"2002"	"2002"	"33 years"	"33"	425	268601	158.2
	"2002"	"2002"	"34 years"	"34"	447	271183	164.8
	"2002"	"2002"	"35 years"	"35"	498	272422	182.8
	"2002"	"2002"	"36 years"	"36"	548	286015	191.6
	"2002"	"2002"	"37 years"	"37"	630	305602	206.2
	"2002"	"2002"	"38 years"	"38"	710	304067	233.5
	"2002"	"2002"	"39 years"	"39"	810	299595	270.4
	"2002"	"2002"	"40 years"	"40"	801	297329	269.4
	"2002"	"2002"	"41 years"	"41"	956	299497	319.2
	"2002"	"2002"	"42 years"	"42"	996	310429	320.8
	"2002"	"2002"	"43 years"	"43"	1147	293625	390.6
	"2002"	"2002"	"44 years"	"44"	1198	286288	418.5
	"2002"	"2002"	"45 years"	"45"	1233	283514	434.9
	"2002"	"2002"	"46 years"	"46"	1247	271411	459.5
	"2002"	"2002"	"47 years"	"47"	1329	270483	491.3
	"2002"	"2002"	"48 years"	"48"	1410	254805	553.4
	"2002"	"2002"	"49 years"	"49"	1411	240863	585.8
	"2002"	"2002"	"50 years"	"50"	1486	231941	640.7
	"2002"	"2002"	"51 years"	"51"	1542	230805	668.1
	"2002"	"2002"	"52 years"	"52"	1543	230185	670.3
	"2002"	"2002"	"53 years"	"53"	1557	212602	732.4
	"2002"	"2002"	"54 years"	"54"	1614	200416	805.3
	"2002"	"2002"	"55 years"	"55"	1673	189704	881.9
	"2002"	"2002"	"56 years"	"56"	1461	156746	932.1
	"2002"	"2002"	"57 years"	"57"	1534	156672	979.1
	"2002"	"2002"	"58 years"	"58"	1657	148060	1119.1
	"2002"	"2002"	"59 years"	"59"	1744	148043	1178.0
	"2002"	"2002"	"60 years"	"60"	1673	134522	1243.7
	"2002"	"2002"	"61 years"	"61"	1775	129647	1369.1
	"2002"	"2002"	"62 years"	"62"	1826	130446	1399.8
	"2002"	"2002"	"63 years"	"63"	1878	117872	1593.3
	"2002"	"2002"	"64 years"	"64"	1951	116810	1670.2
	"2002"	"2002"	"65 years"	"65"	2005	110472	1814.9
